SubjectId,Label
2996,0
2997,0
2998,0
2999,0
3000,2
3001,2
3002,0
3003,3
3004,2
3005,1
3006,0
3007,1
3008,1
3009,2
3010,3
3011,3
3012,0
3013,2
3014,3
3015,0
3016,0
3017,2
3018,2
3019,2
3020,2
3021,2
3022,0
3023,0
3024,2
3025,0
3026,0
3027,3
3028,2
3029,2
3030,3
3031,3
3032,2
3033,0
3034,3
3035,3
3036,0
3037,1
3038,3
3039,0
3040,2
3041,3
3042,0
3043,0
3044,2
3045,2
3046,3
3047,3
3048,3
3049,0
3050,3
3051,3
3052,0
3053,2
3054,0
3055,2
3056,3
3057,0
3058,2
3059,2
3060,2
3061,2
3062,2
3063,2
3064,3
3065,2
3066,2
3067,3
3068,0
3069,0
3070,3
3071,0
3072,0
3073,0
3074,0
3075,3
3076,1
3077,0
3078,3
3079,0
3080,1
3081,2
3082,3
3083,3
3084,3
3085,0
3086,1
3087,1
3088,2
3089,2
3090,0
3091,0
3092,0
3093,3
3094,1
3095,2
3096,2
3097,2
3098,0
3099,2
3100,2
3101,2
3102,2
3103,0
3104,2
3105,2
3106,3
3107,0
3108,0
3109,0
3110,0
3111,0
3112,1
3113,3
3114,0
3115,0
3116,2
3117,3
3118,0
3119,2
3120,1
3121,0
3122,2
3123,0
3124,1
3125,2
3126,3
3127,3
3128,0
3129,3
3130,0
3131,1
3132,0
3133,0
3134,2
3135,0
3136,2
3137,0
3138,0
3139,2
3140,3
3141,3
3142,0
3143,3
3144,3
3145,2
3146,3
3147,3
3148,1
3149,2
3150,1
3151,3
3152,0
3153,0
3154,3
3155,0
3156,0
3157,0
3158,3
3159,0
3160,3
3161,2
3162,0
3163,1
3164,1
3165,1
3166,0
3167,0
3168,2
3169,0
3170,2
3171,1
3172,0
3173,2
3174,0
3175,3
3176,0
3177,2
3178,0
3179,2
3180,0
3181,0
3182,2
3183,1
3184,0
3185,1
3186,2
3187,3
3188,2
3189,0
3190,0
3191,0
3192,1
3193,2
3194,2
3195,0
3196,2
3197,1
3198,3
3199,3
3200,2
3201,3
3202,0
3203,0
3204,3
3205,2
3206,0
3207,1
3208,2
3209,2
3210,2
3211,2
3212,0
3213,2
3214,0
3215,0
3216,0
3217,1
3218,1
3219,0
3220,2
3221,2
3222,0
3223,0
3224,1
3225,0
3226,3
3227,3
3228,2
3229,0
3230,2
3231,0
3232,2
3233,1
3234,0
3235,2
3236,3
3237,2
3238,0
3239,0
3240,2
3241,0
3242,1
3243,3
3244,2
3245,3
3246,0
3247,0
3248,1
3249,0
3250,0
3251,1
3252,2
3253,3
3254,0
3255,1
3256,1
3257,3
3258,0
3259,0
3260,0
3261,2
3262,1
3263,2
3264,0
3265,0
3266,2
3267,3
3268,0
3269,0
3270,2
3271,0
3272,1
3273,2
3274,0
3275,0
3276,0
3277,3
3278,2
3279,2
3280,0
3281,2
3282,2
3283,3
3284,1
3285,0
3286,0
3287,3
3288,0
3289,0
3290,3
3291,0
3292,3
3293,1
3294,2
3295,0
3296,0
3297,3
3298,3
3299,1
3300,0
3301,2
3302,0
3303,2
3304,3
3305,0
3306,0
3307,2
3308,1
3309,1
3310,2
3311,0
3312,2
3313,3
3314,3
3315,0
3316,2
3317,1
3318,3
3319,3
3320,0
3321,0
3322,0
3323,2
3324,1
3325,1
3326,0
3327,0
3328,2
3329,0
3330,0
3331,1
3332,2
3333,0
3334,3
3335,2
3336,0
3337,2
3338,0
3339,2
3340,3
3341,0
3342,0
3343,2
3344,0
3345,1
3346,1
3347,2
3348,0
3349,0
3350,2
3351,2
3352,0
3353,0
3354,3
3355,1
3356,0
3357,2
3358,0
3359,3
3360,3
3361,2
3362,0
3363,0
3364,0
3365,2
3366,2
3367,0
3368,0
3369,2
3370,0
3371,0
3372,2
3373,0
3374,1
3375,0
3376,1
3377,0
3378,0
3379,2
3380,0
3381,2
3382,0
3383,2
3384,3
3385,1
3386,2
3387,3
3388,2
3389,2
3390,3
3391,1
3392,2
3393,0
3394,1
3395,2
3396,2
3397,0
3398,0
3399,1
3400,1
3401,3
3402,3
3403,1
3404,1
3405,1
3406,0
3407,2
3408,0
3409,2
3410,0
3411,0
3412,2
3413,1
3414,0
3415,2
3416,1
3417,2
3418,0
3419,0
3420,0
3421,3
3422,2
3423,3
3424,0
3425,0
3426,3
3427,3
3428,3
3429,0
3430,2
3431,0
3432,2
3433,2
3434,1
3435,2
3436,3
3437,2
3438,0
3439,0
3440,0
3441,1
3442,2
3443,0
3444,0
3445,0
3446,2
3447,0
3448,2
3449,3
3450,3
3451,0
3452,2
3453,2
3454,0
3455,0
3456,2
3457,3
3458,0
3459,3
3460,2
3461,0
3462,2
3463,3
3464,0
3465,0
3466,2
3467,3
3468,0
3469,0
3470,3
3471,3
3472,0
3473,0
3474,2
3475,0
3476,2
3477,3
3478,3
3479,3
3480,0
3481,2
3482,1
3483,2
3484,0
3485,0
3486,2
3487,3
3488,2
3489,2
3490,0
3491,0
3492,1
3493,0
3494,1
3495,2
3496,0
3497,2
3498,2
3499,2
3500,0
3501,2
3502,0
3503,1
3504,3
3505,2
3506,3
3507,2
3508,0
3509,0
3510,1
3511,0
3512,2
3513,0
3514,2
3515,0
3516,3
3517,1
3518,1
3519,3
3520,0
3521,1
3522,1
3523,3
3524,2
3525,0
3526,0
3527,0
3528,3
3529,0
3530,0
3531,3
3532,0
3533,0
3534,0
3535,1
3536,1
3537,3
3538,0
3539,3
3540,2
3541,3
3542,2
3543,0
3544,3
3545,2
3546,0
3547,3
3548,2
3549,1
3550,0
3551,0
3552,1
3553,2
3554,2
3555,3
3556,0
3557,0
3558,3
3559,2
3560,0
3561,0
3562,1
3563,3
3564,3
3565,0
3566,2
3567,2
3568,0
3569,3
3570,2
3571,2
3572,3
3573,0
3574,2
3575,0
3576,2
3577,0
3578,3
3579,2
3580,2
3581,0
3582,2
3583,2
3584,0
3585,1
3586,0
3587,2
3588,2
3589,0
3590,2
3591,3
3592,2
3593,0
3594,0
3595,3
3596,1
3597,2
3598,0
3599,0
3600,3
3601,2
3602,3
3603,3
3604,1
3605,2
3606,0
3607,0
3608,0
3609,2
3610,0
3611,3
3612,1
3613,0
3614,0
3615,0
3616,2
3617,0
3618,0
3619,0
3620,3
3621,0
3622,0
3623,1
3624,2
3625,0
3626,1
3627,3
3628,3
3629,1
3630,2
3631,2
3632,0
3633,0
3634,2
3635,2
3636,3
3637,0
3638,0
3639,2
3640,3
3641,2
3642,3
3643,2
3644,0
3645,0
3646,1
3647,3
3648,2
3649,0
3650,1
3651,2
3652,0
3653,0
3654,0
3655,2
3656,2
3657,0
3658,0
3659,2
3660,2
3661,0
3662,0
3663,0
3664,1
3665,2
3666,3
3667,0
3668,0
3669,2
3670,2
3671,2
3672,2
3673,2
3674,2
3675,2
3676,0
3677,2
3678,2
3679,3
3680,0
3681,0
3682,2
3683,3
3684,0
3685,0
3686,3
3687,0
3688,3
3689,2
3690,1
3691,1
3692,0
3693,0
3694,0
3695,0
3696,0
3697,1
3698,0
3699,0
3700,2
3701,3
3702,0
3703,2
3704,2
3705,2
3706,0
3707,3
3708,0
3709,2
3710,1
3711,0
3712,3
3713,2
3714,2
3715,1
3716,0
3717,1
3718,0
3719,2
3720,3
3721,2
3722,0
3723,0
3724,0
3725,0
3726,0
3727,2
3728,0
3729,1
3730,0
3731,1
3732,0
3733,2
3734,0
3735,2
3736,0
3737,0
3738,0
3739,0
3740,2
3741,3
3742,1
3743,0
3744,1
3745,2
3746,0
3747,3
3748,2
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,2
3756,0
3757,2
3758,0
3759,3
3760,0
3761,3
3762,3
3763,3
3764,2
3765,0
3766,2
3767,0
3768,3
3769,0
3770,0
3771,1
3772,0
3773,3
3774,3
3775,2
3776,0
3777,2
3778,0
3779,2
3780,2
3781,1
3782,3
3783,0
3784,0
3785,2
3786,0
3787,1
3788,0
3789,2
3790,0
3791,1
3792,0
3793,1
3794,2
3795,0
3796,3
3797,0
3798,2
3799,0
3800,2
3801,0
3802,3
3803,0
3804,3
3805,2
3806,2
3807,2
3808,3
3809,2
3810,0
3811,2
3812,3
3813,0
3814,2
3815,3
3816,0
3817,2
3818,2
3819,0
3820,0
3821,3
3822,3
3823,2
3824,1
3825,3
3826,0
3827,0
3828,2
3829,3
3830,2
3831,0
3832,3
3833,3
3834,0
3835,2
3836,0
3837,0
3838,0
3839,0
3840,2
3841,0
3842,3
3843,0
3844,0
3845,0
3846,3
3847,2
3848,0
3849,0
3850,0
3851,0
3852,0
3853,3
3854,0
3855,0
3856,0
3857,0
3858,1
3859,2
3860,2
3861,1
3862,2
3863,3
3864,0
3865,2
3866,0
3867,3
3868,3
3869,1
3870,0
3871,2
3872,0
3873,2
3874,0
3875,1
3876,0
3877,3
3878,2
3879,0
3880,2
3881,0
3882,0
3883,0
3884,0
3885,0
3886,2
3887,2
3888,1
3889,0
3890,0
3891,0
3892,1
3893,0
3894,1
3895,0
3896,3
3897,0
3898,1
3899,0
3900,3
3901,0
3902,1
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,2
3911,3
3912,0
3913,0
3914,0
3915,3
3916,0
3917,1
3918,0
3919,0
3920,3
3921,0
3922,3
3923,2
3924,2
3925,2
3926,1
3927,0
3928,1
3929,3
3930,0
3931,1
3932,0
3933,2
3934,1
3935,0
3936,2
3937,0
3938,2
3939,0
3940,2
3941,0
3942,1
3943,3
3944,0
3945,3
3946,3
3947,2
3948,3
3949,0
3950,0
3951,2
3952,2
3953,0
3954,2
3955,3
3956,0
3957,0
3958,0
3959,3
3960,0
3961,0
3962,0
3963,2
3964,0
3965,0
3966,1
3967,2
3968,2
3969,2
3970,1
3971,0
3972,3
3973,0
3974,2
3975,2
3976,2
3977,1
3978,0
3979,0
3980,0
3981,3
3982,0
3983,2
3984,3
3985,3
3986,0
3987,0
3988,0
3989,3
3990,2
3991,0
3992,2
3993,3
3994,0
3995,2
3996,2
3997,1
3998,3
3999,2
4000,2
4001,2
4002,0
4003,3
4004,2
4005,2
4006,1
4007,0
4008,1
4009,2
4010,2
4011,1
4012,3
4013,1
4014,3
4015,3
4016,0
4017,0
4018,0
4019,2
4020,3
4021,1
4022,3
4023,0
4024,1
4025,1
4026,0
4027,0
4028,2
4029,3
4030,2
4031,1
4032,0
4033,0
4034,2
4035,2
4036,2
4037,1
4038,2
4039,3
4040,0
4041,1
4042,2
4043,1
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,1
4053,0
4054,0
4055,0
4056,2
4057,1
4058,3
4059,2
4060,0
4061,3
4062,0
4063,2
4064,3
4065,0
4066,0
4067,0
4068,0
4069,0
4070,2
4071,2
4072,2
4073,2
4074,1
4075,0
4076,1
4077,2
4078,0
4079,0
4080,0
4081,0
4082,3
4083,0
4084,3
4085,0
4086,0
4087,2
4088,0
4089,2
4090,2
4091,0
4092,1
4093,3
4094,1
4095,2
4096,2
4097,0
4098,3
4099,3
4100,0
4101,3
4102,3
4103,0
4104,0
4105,0
4106,2
4107,2
4108,2
4109,0
4110,0
4111,0
4112,3
4113,3
4114,1
4115,2
4116,2
4117,2
4118,2
4119,0
4120,0
4121,2
4122,1
4123,3
4124,2
4125,3
4126,0
4127,3
4128,2
4129,0
4130,0
4131,3
4132,2
4133,1
4134,1
4135,0
4136,1
4137,0
4138,1
4139,3
4140,0
4141,0
4142,0
4143,0
4144,1
4145,1
4146,0
4147,1
4148,0
4149,3
4150,0
4151,0
4152,1
4153,2
4154,3
4155,2
4156,0
4157,0
4158,0
4159,0
4160,3
4161,0
4162,3
4163,0
4164,0
4165,2
4166,2
4167,3
4168,2
4169,0
4170,2
4171,2
4172,3
4173,2
4174,0
4175,3
4176,0
4177,0
4178,1
4179,0
4180,3
4181,0
4182,0
4183,0
4184,0
4185,2
4186,0
4187,0
4188,2
4189,0
4190,0
4191,2
4192,2
4193,1
4194,1
4195,0
4196,0
4197,2
4198,0
4199,3
4200,0
4201,1
4202,0
4203,2
4204,1
4205,0
4206,2
4207,2
4208,2
4209,0
4210,3
4211,2
4212,3
4213,0
4214,0
4215,0
4216,0
4217,0
4218,3
4219,2
4220,3
4221,0
4222,0
4223,1
4224,0
4225,1
4226,3
4227,2
4228,1
4229,3
4230,2
4231,2
4232,0
4233,0
4234,2
4235,3
4236,3
4237,0
4238,2
4239,0
4240,2
4241,2
4242,3
4243,1
4244,0
4245,0
4246,0
4247,3
4248,3
4249,1
4250,0
4251,0
4252,3
4253,2
4254,2
4255,0
4256,0
4257,0
4258,2
4259,0
4260,0
4261,2
4262,1
4263,2
4264,0
4265,3
4266,2
4267,2
4268,0
4269,1
4270,0
4271,0
4272,0
4273,0
4274,0
4275,2
4276,3
4277,2
4278,0
4279,2
4280,0
4281,0
4282,0
4283,3
4284,0
4285,2
4286,2
4287,3
4288,2
4289,1
4290,2
4291,0
4292,2
4293,0
4294,1
4295,2
4296,2
4297,0
4298,0
4299,0
4300,1
4301,0
4302,0
4303,2
4304,2
4305,1
4306,2
4307,2
4308,0
4309,0
4310,0
4311,1
4312,0
4313,3
4314,2
4315,1
4316,0
4317,0
4318,3
4319,0
4320,0
4321,2
4322,0
4323,2
4324,0
4325,0
4326,2
4327,0
4328,2
4329,0
4330,2
4331,1
4332,3
4333,3
4334,3
4335,0
4336,0
4337,2
4338,2
4339,2
4340,2
4341,3
4342,1
4343,0
4344,2
4345,2
4346,0
4347,0
4348,3
4349,1
4350,0
4351,2
4352,0
4353,3
4354,0
4355,0
4356,0
4357,0
4358,1
4359,1
4360,0
4361,2
4362,0
4363,3
4364,2
4365,0
4366,2
4367,3
4368,2
4369,0
4370,0
4371,2
4372,1
4373,0
4374,0
4375,3
4376,2
4377,0
4378,2
4379,1
4380,0
4381,1
4382,3
4383,2
4384,2
4385,3
4386,1
4387,0
4388,0
4389,0
4390,2
4391,2
4392,3
4393,0
4394,0
4395,0
4396,3
4397,0
4398,3
4399,2
4400,0
4401,0
4402,3
4403,0
4404,2
4405,2
4406,3
4407,0
4408,2
4409,0
4410,1
4411,2
4412,2
4413,1
4414,2
4415,2
4416,2
4417,0
4418,2
4419,3
4420,0
4421,0
4422,1
4423,0
4424,2
4425,0
4426,3
4427,1
4428,0
4429,0
4430,3
4431,0
4432,3
4433,0
4434,2
4435,1
4436,0
4437,3
4438,2
4439,2
4440,2
4441,1
4442,3
4443,3
4444,3
4445,3
4446,0
4447,0
4448,1
4449,0
4450,2
4451,0
4452,0
4453,2
4454,0
4455,2
4456,3
4457,2
4458,3
4459,0
4460,0
4461,0
4462,2
4463,2
4464,2
4465,0
4466,2
4467,0
4468,0
4469,3
4470,2
4471,1
4472,0
4473,2
4474,2
4475,0
4476,0
4477,3
4478,3
4479,2
4480,0
4481,1
4482,2
4483,2
4484,0
4485,1
4486,1
4487,3
4488,0
4489,0
4490,2
4491,0
4492,0
4493,2
4494,3
4495,0
4496,3
4497,0
4498,2
4499,2
4500,0
4501,2
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,1
4509,0
4510,1
4511,1
4512,0
4513,0
4514,2
4515,1
4516,1
4517,0
4518,0
4519,0
4520,0
4521,2
4522,0
4523,0
4524,1
4525,0
4526,0
4527,0
4528,3
4529,1
4530,0
4531,2
4532,2
4533,2
4534,0
4535,2
4536,3
4537,2
4538,2
4539,1
4540,2
4541,2
4542,2
4543,0
4544,2
4545,0
4546,1
4547,0
4548,2
4549,3
4550,0
4551,0
4552,2
4553,0
4554,2
4555,3
4556,2
4557,2
4558,2
4559,0
4560,3
4561,2
4562,0
4563,0
4564,3
4565,3
4566,3
4567,3
4568,0
4569,2
4570,0
4571,1
4572,3
4573,1
4574,0
4575,1
4576,0
4577,3
4578,1
4579,0
4580,1
4581,2
4582,0
4583,1
4584,1
4585,3
4586,2
4587,1
4588,0
4589,0
4590,2
4591,0
4592,0
4593,2
4594,3
4595,2
4596,0
4597,2
4598,0
4599,2
4600,2
4601,3
4602,0
4603,3
4604,2
4605,3
4606,0
4607,3
4608,0
4609,3
4610,0
4611,2
4612,0
4613,0
4614,2
4615,0
4616,2
4617,1
4618,0
4619,1
4620,3
4621,3
4622,3
4623,2
4624,0
4625,2
4626,0
4627,1
4628,2
4629,0
4630,3
4631,2
4632,2
4633,3
4634,0
4635,3
4636,0
4637,3
4638,0
4639,0
4640,0
4641,1
4642,3
4643,0
4644,1
4645,0
4646,0
4647,2
4648,3
4649,3
4650,1
4651,0
4652,2
4653,2
4654,2
4655,0
4656,1
4657,2
4658,0
4659,2
4660,2
4661,2
4662,0
4663,0
4664,1
4665,3
4666,0
4667,0
4668,3
4669,0
4670,1
4671,1
4672,0
4673,0
4674,2
4675,0
4676,1
4677,0
4678,0
4679,1
4680,0
4681,3
4682,0
4683,3
4684,1
4685,3
4686,2
4687,0
4688,2
4689,0
4690,3
4691,3
4692,2
4693,0
4694,3
4695,3
4696,2
4697,2
4698,0
4699,0
4700,2
4701,2
4702,0
4703,0
4704,2
4705,3
4706,0
4707,3
4708,1
4709,0
4710,0
4711,0
4712,2
4713,0
4714,3
4715,2
4716,2
4717,2
4718,0
4719,0
4720,3
4721,3
4722,0
4723,0
4724,3
4725,0
4726,0
4727,1
4728,1
4729,1
4730,2
4731,0
4732,0
4733,2
4734,0
4735,0
4736,2
4737,3
4738,0
4739,2
4740,0
4741,3
4742,0
4743,1
4744,3
4745,0
4746,0
4747,0
4748,2
4749,1
4750,2
4751,1
4752,0
4753,0
4754,2
4755,1
4756,1
4757,3
4758,3
4759,0
4760,2
4761,0
4762,1
4763,2
4764,0
4765,3
4766,2
4767,0
4768,3
4769,3
4770,0
4771,0
4772,2
4773,2
4774,3
4775,1
4776,0
4777,2
4778,0
4779,3
4780,2
4781,2
4782,0
4783,2
4784,2
4785,2
4786,3
4787,0
4788,2
4789,0
4790,0
4791,0
4792,2
4793,0
4794,1
4795,1
4796,0
4797,3
4798,0
4799,1
4800,2
4801,0
4802,0
4803,0
4804,0
4805,3
4806,0
4807,2
4808,2
4809,0
4810,2
4811,1
4812,2
4813,0
4814,3
4815,0
4816,3
4817,1
4818,2
4819,2
4820,1
4821,1
4822,2
4823,3
4824,0
4825,0
4826,0
4827,0
4828,2
4829,0
4830,0
4831,3
4832,2
4833,2
4834,1
4835,2
4836,0
4837,1
4838,2
4839,3
4840,0
4841,3
4842,0
4843,0
4844,2
4845,0
4846,1
4847,2
4848,0
4849,0
4850,2
4851,2
4852,2
4853,1
4854,2
4855,2
4856,0
4857,3
4858,0
4859,1
4860,0
4861,2
4862,2
4863,0
4864,2
4865,2
4866,3
4867,0
4868,3
4869,0
4870,0
4871,1
4872,3
4873,2
4874,0
4875,0
4876,0
4877,3
4878,1
4879,3
4880,0
4881,0
4882,0
4883,2
4884,0
4885,1
4886,2
4887,1
4888,0
4889,0
4890,0
4891,0
4892,0
4893,2
4894,0
4895,2
4896,2
4897,2
4898,1
4899,0
4900,1
4901,0
4902,0
4903,1
4904,1
4905,0
4906,2
4907,0
4908,3
4909,1
4910,2
4911,0
4912,0
4913,0
4914,0
4915,0
4916,2
4917,2
4918,2
4919,0
4920,0
4921,0
4922,3
4923,2
4924,0
4925,0
4926,0
4927,2
4928,2
4929,0
4930,0
4931,0
4932,0
4933,2
4934,0
4935,1
4936,2
4937,0
4938,0
4939,3
4940,2
4941,0
4942,0
4943,0
4944,0
4945,2
4946,0
4947,2
4948,2
4949,1
4950,2
4951,0
4952,3
4953,2
4954,0
4955,0
4956,1
4957,3
4958,0
4959,0
4960,0
4961,0
4962,0
4963,1
4964,2
4965,2
4966,0
4967,3
4968,3
4969,2
4970,1
4971,2
4972,2
4973,0
4974,1
4975,3
4976,3
4977,2
4978,2
4979,0
4980,2
4981,0
4982,2
4983,0
4984,2
4985,0
4986,0
4987,0
4988,3
4989,0
4990,2
4991,0
4992,2
4993,0
4994,0
4995,0
4996,0
4997,0
4998,3
4999,0
5000,2
5001,0
5002,0
5003,2
5004,3
5005,0
5006,2
5007,3
5008,1
5009,0
5010,2
5011,2
5012,0
5013,3
5014,2
5015,0
5016,1
5017,2
5018,0
5019,0
5020,0
5021,0
5022,1
5023,0
5024,3
5025,1
5026,3
5027,3
5028,0
5029,3
5030,0
5031,2
5032,0
5033,2
5034,3
5035,3
5036,0
5037,2
5038,1
5039,0
5040,2
5041,2
5042,0
5043,2
5044,2
5045,3
5046,2
5047,0
5048,2
5049,3
5050,0
5051,3
5052,2
5053,0
5054,1
5055,0
5056,2
5057,0
5058,1
5059,3
5060,0
5061,0
5062,0
5063,0
5064,0
5065,3
5066,2
5067,0
5068,0
5069,2
5070,3
5071,1
5072,1
5073,2
5074,2
5075,2
5076,2
5077,1
5078,2
5079,0
5080,3
5081,0
5082,2
5083,3
5084,3
5085,1
5086,0
5087,0
5088,1
5089,0
5090,0
5091,1
5092,0
5093,0
5094,3
5095,0
5096,3
5097,0
5098,0
5099,0
5100,0
5101,3
5102,3
5103,0
5104,2
5105,3
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,1
5113,0
5114,0
5115,0
5116,0
5117,3
5118,2
5119,0
5120,3
5121,0
5122,0
5123,1
5124,3
5125,2
5126,0
5127,1
5128,1
5129,0
5130,2
5131,0
5132,0
5133,0
5134,1
5135,2
5136,2
5137,2
5138,1
5139,0
5140,0
5141,3
5142,1
5143,3
5144,3
5145,2
5146,1
5147,0
5148,0
5149,3
5150,1
5151,0
5152,2
5153,2
5154,3
5155,1
5156,2
5157,0
5158,1
5159,0
5160,2
5161,3
5162,0
5163,1
5164,2
5165,0
5166,2
5167,0
5168,2
5169,0
5170,3
5171,1
5172,3
5173,0
5174,0
5175,3
5176,2
5177,3
5178,2
5179,3
5180,0
5181,3
5182,0
5183,1
5184,0
5185,1
5186,0
5187,3
5188,0
5189,0
5190,3
5191,0
5192,3
5193,2
5194,1
5195,2
5196,0
5197,1
5198,2
5199,0
5200,2
5201,2
5202,1
5203,0
5204,0
5205,0
5206,2
5207,3
5208,3
5209,0
5210,1
5211,3
5212,2
5213,3
5214,2
5215,0
5216,1
5217,0
5218,0
5219,0
5220,2
5221,3
5222,0
5223,2
5224,2
5225,2
5226,2
5227,0
5228,2
5229,0
5230,1
5231,0
5232,0
5233,0
5234,2
5235,2
5236,2
5237,2
5238,0
5239,0
5240,3
5241,0
5242,2
5243,2
5244,1
5245,2
5246,2
5247,2
5248,3
5249,1
5250,3
5251,0
5252,3
5253,0
5254,3
5255,3
5256,0
5257,0
5258,3
5259,2
5260,1
5261,2
5262,3
5263,3
5264,1
5265,3
5266,1
5267,3
5268,0
5269,1
5270,3
5271,0
5272,3
5273,0
5274,0
5275,3
5276,3
5277,3
5278,0
5279,0
5280,3
5281,2
5282,2
5283,1
5284,0
5285,0
5286,2
5287,2
5288,0
5289,0
5290,3
5291,2
5292,0
5293,0
5294,0
5295,2
5296,0
5297,0
5298,0
5299,2
5300,0
5301,0
5302,2
5303,3
5304,0
5305,0
5306,3
5307,3
5308,1
5309,0
5310,0
5311,2
5312,0
5313,0
5314,3
5315,0
5316,0
5317,3
5318,0
5319,2
5320,2
5321,2
5322,1
5323,0
5324,2
5325,1
5326,2
5327,2
5328,2
5329,0
5330,2
5331,1
5332,0
5333,0
5334,1
5335,0
5336,2
5337,0
5338,2
5339,0
5340,2
5341,2
5342,3
5343,1
5344,3
5345,0
5346,0
5347,0
5348,1
5349,0
5350,2
5351,0
5352,2
5353,0
5354,3
5355,0
5356,0
5357,2
5358,0
5359,0
5360,2
5361,0
5362,2
5363,1
5364,1
5365,2
5366,1
5367,2
5368,2
5369,0
5370,2
5371,0
5372,0
5373,2
5374,2
5375,0
5376,1
5377,2
5378,2
5379,3
5380,0
5381,0
5382,1
5383,2
5384,0
5385,1
5386,3
5387,2
5388,0
5389,2
5390,1
5391,3
5392,0
5393,2
5394,2
5395,0
5396,2
5397,2
5398,3
5399,3
5400,1
5401,2
5402,0
5403,3
5404,0
5405,0
5406,0
5407,3
5408,0
5409,2
5410,2
5411,3
5412,2
5413,0
5414,1
5415,0
5416,2
5417,1
5418,3
5419,1
5420,0
5421,2
5422,0
5423,2
5424,0
5425,0
5426,2
5427,0
5428,0
5429,3
5430,1
5431,1
5432,0
5433,2
5434,2
5435,2
5436,3
5437,2
5438,0
5439,2
5440,0
5441,3
5442,0
5443,2
5444,2
5445,2
5446,0
5447,2
5448,1
5449,0
5450,0
5451,0
5452,3
5453,1
5454,0
5455,1
5456,3
5457,0
5458,3
5459,0
5460,3
5461,1
5462,1
5463,0
5464,1
5465,2
5466,0
5467,0
5468,0
5469,0
5470,0
5471,2
5472,0
5473,2
5474,3
5475,2
5476,0
5477,2
5478,0
5479,3
5480,0
5481,2
5482,3
5483,1
5484,1
5485,0
5486,1
5487,1
5488,0
5489,2
5490,0
5491,0
5492,1
5493,1
5494,0
5495,0
5496,0
5497,3
5498,1
5499,3
5500,1
5501,0
5502,3
5503,3
5504,3
5505,0
5506,0
5507,3
5508,0
5509,0
5510,3
5511,0
5512,3
5513,1
5514,2
5515,0
5516,2
5517,0
5518,3
5519,2
5520,0
5521,3
5522,1
5523,3
5524,0
5525,0
5526,0
5527,0
5528,1
5529,3
5530,0
5531,0
5532,0
5533,2
5534,2
5535,2
5536,0
5537,2
5538,2
5539,0
5540,2
5541,2
5542,0
5543,0
5544,2
5545,0
5546,1
5547,0
5548,0
5549,2
5550,0
5551,2
5552,2
5553,0
5554,3
5555,1
5556,0
5557,0
5558,3
5559,0
5560,3
5561,0
5562,0
5563,3
5564,0
5565,0
5566,2
5567,1
5568,0
5569,0
5570,0
5571,3
5572,2
5573,3
5574,1
5575,0
5576,0
5577,1
5578,2
5579,3
5580,0
5581,1
5582,0
5583,0
5584,2
5585,0
5586,0
5587,1
5588,1
5589,0
5590,2
5591,2
5592,3
5593,3
5594,2
5595,0
5596,0
5597,0
5598,3
5599,2
5600,2
5601,0
5602,0
5603,0
5604,0
5605,2
5606,0
5607,0
5608,1
5609,0
5610,2
5611,2
5612,0
5613,0
5614,3
5615,0
5616,1
5617,0
5618,3
5619,0
5620,0
5621,2
5622,3
5623,1
5624,0
5625,2
5626,3
5627,2
5628,3
5629,2
5630,3
5631,3
5632,1
5633,1
5634,1
5635,3
5636,1
5637,3
5638,0
5639,1
5640,0
5641,0
5642,0
5643,1
5644,3
5645,0
5646,1
5647,0
5648,0
5649,3
5650,0
5651,3
5652,3
5653,1
5654,0
5655,3
5656,3
5657,0
5658,3
5659,0
5660,0
5661,0
5662,0
5663,2
5664,0
5665,0
5666,0
5667,0
5668,0
5669,2
5670,0
5671,2
5672,1
5673,2
5674,2
5675,1
5676,3
5677,2
5678,0
5679,3
5680,0
5681,0
5682,0
5683,3
5684,2
5685,0
5686,0
5687,0
5688,0
5689,2
5690,2
5691,0
5692,0
5693,2
5694,0
5695,0
5696,3
5697,0
5698,0
5699,3
5700,2
5701,2
5702,0
5703,2
5704,0
5705,2
5706,0
5707,0
5708,1
5709,2
5710,2
5711,0
5712,2
5713,3
5714,0
5715,1
5716,0
5717,0
5718,2
5719,1
5720,0
5721,3
5722,0
5723,2
5724,0
5725,0
5726,2
5727,0
5728,0
5729,2
5730,0
5731,2
5732,0
5733,3
5734,2
5735,0
5736,1
5737,2
5738,1
5739,0
5740,3
5741,3
5742,2
5743,3
5744,0
5745,3
5746,0
5747,3
5748,0
5749,0
5750,0
5751,2
5752,1
5753,0
5754,2
5755,2
5756,0
5757,3
5758,2
5759,1
5760,3
5761,2
5762,0
5763,0
5764,0
5765,3
5766,0
5767,3
5768,0
5769,1
5770,2
5771,0
5772,0
5773,2
5774,0
5775,3
5776,0
5777,0
5778,0
5779,3
5780,2
5781,2
5782,2
5783,0
5784,0
5785,0
5786,3
5787,2
5788,0
5789,3
5790,2
5791,3
5792,2
5793,2
